Price,Promotional_Price,Url
"159,99","148,-",https://www.coolblue.nl/en/second-chance-product/717133
,"29,99",https://www.coolblue.nl/en/product/742747/trust-urban-primo-power-bank-12-500mah-black.html
,"179,99",https://www.coolblue.nl/en/product/715148/poweroak-k2-50-000mah.html
,"15,99",https://www.coolblue.nl/en/product/723578/trust-urban-primo-power-bank-4-400mah-black.html
"24,99","23,-",https://www.coolblue.nl/en/second-chance-product/705771
,"232,-",https://www.coolblue.nl/en/product/798430/sennheiser-ambeo-smart-headset.html
,"29,99",https://www.coolblue.nl/en/product/409222/garmin-multi-autolader.html
,"44,99",https://www.coolblue.nl/en/product/727629/anker-powercore-20-100mah-black.html
,"49,99",https://www.coolblue.nl/en/product/813198/zens-wireless-charger-5w-black.html
"54,99","51,-",https://www.coolblue.nl/en/second-chance-product/718274
,"34,99",https://www.coolblue.nl/en/product/827167/belkin-boost-up-car-charger-with-2-usb-ports-lightning-cable-black-1-2m.html
"66,99","59,-",https://www.coolblue.nl/en/second-chance-product/690305
,"29,99",https://www.coolblue.nl/en/product/468982/mobilize-car-charger-apple-lightning-usb-4-2a.html
,"49,99",https://www.coolblue.nl/en/product/793907/ewent-230-v-power-inverter.html
"57,99","54,-",https://www.coolblue.nl/en/second-chance-product/711316
"179,99","158,-",https://www.coolblue.nl/en/second-chance-product/679255
,"24,99",https://www.coolblue.nl/en/product/533622/duracell-4-8a-twin-car-charger.html
,"49,99",https://www.coolblue.nl/en/product/821197/zens-wireless-car-charger-5w-air-vent-black.html
,"29,99",https://www.coolblue.nl/en/product/754991/samsung-car-charger-with-2-usb-ports-black-2a.html
,"23,99",https://www.coolblue.nl/en/product/105703/tomtom-usb-car-charger.html
,"16,99",https://www.coolblue.nl/en/product/748816/mobiparts-car-charger-dual-usb-2-4a-black.html
,"29,95",https://www.coolblue.nl/en/product/746573/aukey-car-charger-4-usb-9-6a-black.html
,"36,95",https://www.coolblue.nl/en/product/756769/aukey-car-charger-dual-usb-3-0a-black.html
,"24,99",https://www.coolblue.nl/en/product/805305/belkin-car-charger-dual-usb-24w-black.html
,"24,99",https://www.coolblue.nl/en/product/601267/belkin-mixit-premium-car-charger-black.html
,"34,99",https://www.coolblue.nl/en/product/748850/mobiparts-car-charger-dual-usb-4-8a-lightning-black.html
,"19,95",https://www.coolblue.nl/en/product/741106/veripart-universal-car-charger-dual-usb.html
,"22,90",https://www.coolblue.nl/en/product/640459/muvit-apple-lightning-car-charger-1a-black.html
,"24,99",https://www.coolblue.nl/en/product/214385/akai-12v-cable.html
,"29,99",https://www.coolblue.nl/en/product/622360/xqisit-car-charger-dual-usb-6ah-lightning.html
,"24,95",https://www.coolblue.nl/en/product/823299/nextbase-dual-usb-car-charger.html
,"26,99",https://www.coolblue.nl/en/product/533639/griffin-powerjolt-lightning-car-charger.html
,"19,99",https://www.coolblue.nl/en/product/225648/veripart-car-charger-dual-car-socket-2x-usb.html
,"39,99",https://www.coolblue.nl/en/product/601371/belkin-road-rockstar-4-port-car-charger.html
,"14,99",https://www.coolblue.nl/en/product/748832/mobiparts-car-charger-dual-usb-2-4a-white.html
,"24,99",https://www.coolblue.nl/en/product/594710/hq-3-way-car-power-adapter-12v-usb.html
,"19,99",https://www.coolblue.nl/en/product/58959/hq-car-charger-dual-usb-car-socket.html
,"19,99",https://www.coolblue.nl/en/product/551222/xqisit-car-charger-usb-2-4a.html
,"24,99",https://www.coolblue.nl/en/product/691776/xtorm-a-solar-power-autolader-2-usb.html
,"26,99",https://www.coolblue.nl/en/product/691788/xtorm-a-solar-power-car-charger-3-usb.html
,"24,99",https://www.coolblue.nl/en/product/752946/anker-powerdrive-autolader-dual-usb-4-8a-zwart.html
,"39,99",https://www.coolblue.nl/en/product/767535/photofast-flash-drive-lightning-usb-3-0-microsd-black.html
,"29,99",https://www.coolblue.nl/en/product/601714/belkin-autolader-lightning-usb-3-4a.html
,"24,99",https://www.coolblue.nl/en/product/533901/belkin-lightning-car-charger-2-4a-usb-black.html
,"44,99",https://www.coolblue.nl/en/product/773797/twelve-south-hirise-2-apple-iphone-ipad-zwart.html
,"66,99",https://www.coolblue.nl/en/product/718470/leitz-complete-multicharger-xl-docking-station-black.html
,"39,95",https://www.coolblue.nl/en/product/387175/belkin-express-lightning-dock-iphone-ipad-ipod.html
,"99,95",https://www.coolblue.nl/en/product/725961/sandisk-ixpand-flash-drive-3-0-128gb.html
,"29,99",https://www.coolblue.nl/en/product/819107/belkin-lightning-chargesync-dock.html
"24,95","23,-",https://www.coolblue.nl/en/second-chance-product/707718
,"70,99",https://www.coolblue.nl/en/product/725962/sandisk-ixpand-flash-drive-3-0-64gb.html
"24,99","23,-",https://www.coolblue.nl/en/second-chance-product/713629
,"39,95",https://www.coolblue.nl/en/product/718873/body-sculpture-neoprene-kettlebell-10-kg.html
,"21,95",https://www.coolblue.nl/en/product/761930/body-sculpture-plastic-kettlebell-10-kg.html
,"24,99",https://www.coolblue.nl/en/product/673881/tunturi-pe-kettlebell-8-kg.html
,"21,99",https://www.coolblue.nl/en/product/673879/tunturi-pe-kettlebell-6-kg.html
,"49,95",https://www.coolblue.nl/en/product/819834/apple-iphone-xs-leather-back-cover-red.html
,"54,99",https://www.coolblue.nl/en/product/794185/apple-iphone-7-plus-8-plus-leather-back-cover-black.html
,"119,-",https://www.coolblue.nl/en/product/819988/apple-iphone-xs-leather-folio-book-black.html
,"27,99",https://www.coolblue.nl/en/product/673875/tunturi-pe-kettlebell-10-kg.html
,"44,95",https://www.coolblue.nl/en/product/819865/apple-iphone-xs-silicone-back-cover-midnight-blue.html
,"111,99",https://www.coolblue.nl/en/product/570835/samsung-hw-j250.html
,"469,-",https://www.coolblue.nl/en/product/827015/samsung-galaxy-tab-s5e-128gb-wifi-black.html
,"459,-",https://www.coolblue.nl/en/product/827016/samsung-galaxy-tab-s5e-64gb-wifi-4g-black.html
,"333,-",https://www.coolblue.nl/en/product/714533/samsung-galaxy-tab-s2-9-7-inch-32gb-wifi-4g-black-2016.html
"637,-","519,-",https://www.coolblue.nl/en/product/817130/samsung-galaxy-tab-s4-wifi-gray.html
,"249,-",https://www.coolblue.nl/en/product/714534/samsung-galaxy-tab-s2-8-inch-32gb-black-2016.html
,"169,-",https://www.coolblue.nl/en/product/822888/samsung-galaxy-tab-a-8-0-silver-2017.html
,"429,-",https://www.coolblue.nl/en/product/798765/samsung-galaxy-tab-active2-wifi-4g-black.html
,"54,95",https://www.coolblue.nl/en/product/819839/apple-iphone-xs-leather-back-cover-midnight-blue.html
,"688,-",https://www.coolblue.nl/en/product/817135/samsung-galaxy-tab-s4-wifi-4g-gray.html
,"299,-",https://www.coolblue.nl/en/product/714529/samsung-galaxy-tab-s2-9-7-inch-32gb-black-2016.html
"119,-","105,-",https://www.coolblue.nl/en/second-chance-product/681687
,"169,-",https://www.coolblue.nl/en/product/822876/samsung-galaxy-tab-a-8-0-black-2017.html
,"252,-",https://www.coolblue.nl/en/product/714531/samsung-galaxy-tab-s2-9-7-inch-32gb-white-2016.html
,"149,-",https://www.coolblue.nl/en/product/819994/apple-iphone-xs-max-leather-folio-book-red.html
"519,-","479,-",https://www.coolblue.nl/en/second-chance-product/679046
"169,-","156,-",https://www.coolblue.nl/en/second-chance-product/714965
,"49,-",https://www.coolblue.nl/en/product/656538/apple-iphone-6-6s-leather-case-saddle-brown.html
"429,-","372,-",https://www.coolblue.nl/en/second-chance-product/717021
"688,-","556,-",https://www.coolblue.nl/en/second-chance-product/667316
,"44,99",https://www.coolblue.nl/en/product/794338/apple-iphone-7-plus-8-plus-silicone-back-cover-white.html
"55,-","45,-",https://www.coolblue.nl/en/product/810693/apple-iphone-x-leather-back-cover-electric-blue.html
"299,-","228,-",https://www.coolblue.nl/en/second-chance-product/684482
,"55,-",https://www.coolblue.nl/en/product/820026/apple-iphone-xs-max-leather-back-cape-cod-blue.html
,"54,99",https://www.coolblue.nl/en/product/819872/apple-iphone-xs-max-leather-back-cover-midnight-blue.html
,"44,95",https://www.coolblue.nl/en/product/820032/apple-iphone-xs-max-silicone-case-pink-sand.html
,"41,99",https://www.coolblue.nl/en/product/794332/apple-iphone-7-plus-8-plus-silicone-back-cover-midnight-blue.html
,"54,99",https://www.coolblue.nl/en/product/820004/apple-iphone-xs-leather-back-peony-pink.html
,"49,-",https://www.coolblue.nl/en/product/656507/apple-iphone-6-6s-leather-case-black.html
,"54,99",https://www.coolblue.nl/en/product/794294/apple-iphone-7-plus-8-plus-leather-back-cover-saddle-brown.html
,"55,-",https://www.coolblue.nl/en/product/810687/apple-iphone-7-plus-8-plus-leather-back-cover-electric-blue.html
,"117,99",https://www.coolblue.nl/en/product/681988/apple-iphone-6-6s-smart-battery-case-gray.html
"45,-","42,-",https://www.coolblue.nl/en/second-chance-product/716888
"55,-","45,-",https://www.coolblue.nl/en/product/810696/apple-iphone-x-leather-back-cover-feloranje.html
"54,99","51,-",https://www.coolblue.nl/en/second-chance-product/717004
,"49,-",https://www.coolblue.nl/en/product/656547/apple-iphone-6-6s-leather-case-cosmos-blue.html
,"36,99",https://www.coolblue.nl/en/product/656693/apple-iphone-6-6s-silicone-case-product-red.html
,"149,-",https://www.coolblue.nl/en/product/825592/apple-iphone-xr-smart-battery-case-black.html
,"45,-",https://www.coolblue.nl/en/product/824244/apple-iphone-xs-silicone-back-cover-pacific-green.html
"54,99","48,-",https://www.coolblue.nl/en/second-chance-product/716926
,"44,99",https://www.coolblue.nl/en/product/820034/apple-iphone-xs-max-silicone-case-nectarine.html
"117,99","107,-",https://www.coolblue.nl/en/second-chance-product/711174
,"59,99",https://www.coolblue.nl/en/product/794030/apple-iphone-x-leather-folio-book-case-black.html
,"44,99",https://www.coolblue.nl/en/product/794300/apple-iphone-7-plus-8-plus-silicone-back-cover-product-red.html
,"45,-",https://www.coolblue.nl/en/product/820033/apple-iphone-xs-max-silicone-case-blue-horizon.html
"45,-","42,-",https://www.coolblue.nl/en/second-chance-product/703636
,"54,99",https://www.coolblue.nl/en/product/656757/apple-iphone-6s-plus-leather-case-saddle-brown.html
,"45,-",https://www.coolblue.nl/en/product/824246/apple-iphone-xs-max-leather-back-cover-hibiscus.html
"45,-","42,-",https://www.coolblue.nl/en/second-chance-product/716469
,"49,99",https://www.coolblue.nl/en/product/656723/apple-iphone-6s-plus-leather-case-black.html
,"49,-",https://www.coolblue.nl/en/product/684146/apple-iphone-6-6s-leather-case-product-red.html
,"45,-",https://www.coolblue.nl/en/product/824247/apple-iphone-xs-max-silicon-back-cover-pacific-green.html
,"109,-",https://www.coolblue.nl/en/product/810692/apple-iphone-x-leather-folio-book-case-zachtroze.html
,"39,-",https://www.coolblue.nl/en/product/813994/apple-iphone-7-8-silicone-back-cover-perzik.html
,"119,-",https://www.coolblue.nl/en/product/794032/apple-iphone-x-leather-folio-book-case-taupe.html
"59,99","50,-",https://www.coolblue.nl/en/second-chance-product/710695
,"119,-",https://www.coolblue.nl/en/product/738934/apple-iphone-7-smart-battery-case-white.html
,"149,-",https://www.coolblue.nl/en/product/825594/apple-iphone-xr-smart-battery-case-white.html
,"45,-",https://www.coolblue.nl/en/product/824245/apple-iphone-xs-silicone-back-cover-mellow-yellow.html
"55,-","45,-",https://www.coolblue.nl/en/product/810695/apple-iphone-x-leather-back-cover-lentegeel.html
,"49,99",https://www.coolblue.nl/en/product/794077/apple-iphone-7-8-leather-back-cover-cosmos-blue.html
,"55,-",https://www.coolblue.nl/en/product/794298/apple-iphone-7-plus-8-plus-leather-back-cover-taupe.html
,"49,-",https://www.coolblue.nl/en/product/794082/apple-iphone-7-8-leather-back-cover-taupe.html
"109,-","81,-",https://www.coolblue.nl/en/second-chance-product/658602
,"41,99",https://www.coolblue.nl/en/product/714527/apple-iphone-5-5s-se-leather-case-cosmos-blue.html
,"45,-",https://www.coolblue.nl/en/product/824243/apple-iphone-xs-silicone-back-cover-hibiscus.html
,"45,-",https://www.coolblue.nl/en/product/824248/apple-iphone-xs-max-leather-back-cover-mellow-yellow.html
,"49,-",https://www.coolblue.nl/en/product/810684/apple-iphone-7-8-leather-back-cover-spring-yellow.html
"119,-","105,-",https://www.coolblue.nl/en/second-chance-product/688761
"119,-","110,-",https://www.coolblue.nl/en/second-chance-product/716696
,"44,99",https://www.coolblue.nl/en/product/656826/apple-iphone-6s-plus-silicone-case-white.html
,"41,99",https://www.coolblue.nl/en/product/793975/apple-iphone-x-silicone-back-cover-midnight-blue.html
,"49,99",https://www.coolblue.nl/en/product/656743/apple-iphone-6s-plus-leather-case-cosmos-blue.html
,"55,-",https://www.coolblue.nl/en/product/819836/apple-iphone-xs-leather-back-cover-taupe.html
,"44,99",https://www.coolblue.nl/en/product/656833/apple-iphone-6s-plus-silicone-case-cosmos-blue.html
,"44,99",https://www.coolblue.nl/en/product/656866/apple-iphone-6s-plus-silicone-case-black.html
,"55,-",https://www.coolblue.nl/en/product/810689/apple-iphone-7-plus-8-plus-leather-back-cover-lentegeel.html
,"44,99",https://www.coolblue.nl/en/product/794378/apple-iphone-5-5s-se-leather-back-cover-product-red.html
,"119,-",https://www.coolblue.nl/en/product/788919/apple-iphone-7-smart-battery-case-product-red.html
,"45,-",https://www.coolblue.nl/en/product/819879/apple-iphone-xs-max-silicone-back-cover-stone.html
,"54,99",https://www.coolblue.nl/en/product/820027/apple-iphone-xs-max-leather-back-peony-pink.html
,"55,-",https://www.coolblue.nl/en/product/684170/apple-iphone-6s-plus-leather-case-red.html
,"149,-",https://www.coolblue.nl/en/product/825590/apple-iphone-xs-max-smart-battery-case-white.html
,"119,-",https://www.coolblue.nl/en/product/810691/apple-iphone-x-leather-folio-book-case-electric-blue.html
,"54,99",https://www.coolblue.nl/en/product/794148/apple-iphone-7-plus-8-plus-leather-back-cover-product-red.html
,"54,99",https://www.coolblue.nl/en/product/819841/apple-iphone-xs-leather-back-cover-saddle-brown.html
,"109,-",https://www.coolblue.nl/en/product/810625/apple-iphone-x-leather-folio-book-case-red.html
,"119,-",https://www.coolblue.nl/en/product/819989/apple-iphone-xs-leather-folio-book-red.html
,"54,99",https://www.coolblue.nl/en/product/794265/apple-iphone-7-plus-8-plus-leather-back-cover-cosmos-blue.html
,"117,99",https://www.coolblue.nl/en/product/681984/apple-iphone-6-6s-smart-battery-case-white.html
,"119,-",https://www.coolblue.nl/en/product/819991/apple-iphone-xs-leather-folio-book-cape-cod-blue.html
,"44,99",https://www.coolblue.nl/en/product/820035/apple-iphone-xs-max-silicone-case-lavender-gray.html
,"54,99",https://www.coolblue.nl/en/product/819868/apple-iphone-xs-max-leather-back-cover-red.html
,"45,-",https://www.coolblue.nl/en/product/820030/apple-iphone-xs-silicone-case-nectarine.html
,"149,-",https://www.coolblue.nl/en/product/825599/apple-iphone-xs-smart-battery-case-white.html
,"54,99",https://www.coolblue.nl/en/product/819870/apple-iphone-xs-max-leather-back-cover-taupe.html
,"44,95",https://www.coolblue.nl/en/product/819877/apple-iphone-xs-max-silicone-back-cover-midnight-blue.html
,"44,95",https://www.coolblue.nl/en/product/819878/apple-iphone-xs-max-silicone-back-cover-red.html
,"119,-",https://www.coolblue.nl/en/product/819990/apple-iphone-xs-leather-folio-book-forest-green.html
,"129,-",https://www.coolblue.nl/en/product/819993/apple-iphone-xs-max-leather-folio-book-black.html
,"44,95",https://www.coolblue.nl/en/product/819844/apple-iphone-xs-silicone-back-cover-white.html
,"44,95",https://www.coolblue.nl/en/product/819874/apple-iphone-xs-max-silicone-back-cover-black.html
"117,99","104,-",https://www.coolblue.nl/en/second-chance-product/680849
"54,99","51,-",https://www.coolblue.nl/en/second-chance-product/708685
"44,99","42,-",https://www.coolblue.nl/en/second-chance-product/717392
,"149,-",https://www.coolblue.nl/en/product/819996/apple-iphone-xs-max-leather-folio-book-forest-green.html
,"119,-",https://www.coolblue.nl/en/product/819992/apple-iphone-xs-leather-folio-book-peony-pink.html
"54,99","49,-",https://www.coolblue.nl/en/second-chance-product/695134
,"119,-",https://www.coolblue.nl/en/product/738932/apple-iphone-7-smart-battery-case-black.html
,"149,-",https://www.coolblue.nl/en/product/819997/apple-iphone-xs-max-leather-folio-book-cape-cod-blue.html
,"37,99",https://www.coolblue.nl/en/product/819876/apple-iphone-xs-max-silicone-back-cover-white.html
"119,-","110,-",https://www.coolblue.nl/en/second-chance-product/703172
,"44,99",https://www.coolblue.nl/en/product/819866/apple-iphone-xs-silicone-back-cover-red.html
"129,-","91,-",https://www.coolblue.nl/en/second-chance-product/675712
"44,95","40,-",https://www.coolblue.nl/en/second-chance-product/709764
,"149,-",https://www.coolblue.nl/en/product/819999/apple-iphone-xs-max-leather-folio-book-peony-pink.html
,"39,-",https://www.coolblue.nl/en/product/794144/apple-iphone-7-8-silicone-back-cover-white.html
"149,-","103,-",https://www.coolblue.nl/en/second-chance-product/676548
,"45,-",https://www.coolblue.nl/en/product/820031/apple-iphone-xs-silicone-case-lavender-gray.html
"119,-","110,-",https://www.coolblue.nl/en/second-chance-product/717954
,"36,99",https://www.coolblue.nl/en/product/656683/apple-iphone-6-6s-silicone-case-white.html
"489,-","405,-",https://www.coolblue.nl/en/second-chance-product/694457
"37,99","35,-",https://www.coolblue.nl/en/second-chance-product/709489
"55,-","45,-",https://www.coolblue.nl/en/product/810694/apple-iphone-x-leather-back-cover-zachtroze.html
,"399,-",https://www.coolblue.nl/en/product/827013/samsung-galaxy-tab-s5e-64gb-wifi-gold.html
,"109,99",https://www.coolblue.nl/en/product/698325/samsung-galaxy-tab-a-7-0-wifi-black.html
